Source,Project,Address,Price,Size_sqft,PSF
99co,Visioncrest,"S$ 53,888/mo, S$ 15.36 psf, Visioncrest",53888,3509,15.36
99co,"S$ 53,888/mo","S$ 53,888/mo, S$ 15.36 psf",53888,3508,15.36
99co,"106 Hougang Avenue 1, 530106","S$ 9,999/mo, S$ 15.38 psf, 106 Hougang Avenue 1, 530106",9999,650,15.38
99co,"106 Hougang Avenue 1, 530106","S$ 10,000/mo, S$ 15.38 psf, 106 Hougang Avenue 1, 530106",10000,650,15.38
99co,"S$ 10,000/mo","S$ 10,000/mo, S$ 15.38 psf",10000,650,15.38
99co,"S$ 9,999/mo","S$ 9,999/mo, S$ 15.38 psf",9999,650,15.38
99co,Lucky Plaza,"S$ 2,000/mo, S$ 15.5 psf, Lucky Plaza",2000,129,15.5
99co,"S$ 2,000/mo","S$ 2,000/mo, S$ 15.5 psf",2000,129,15.5
99co,"69A Tanjong Pagar Road, 088490","S$ 28,000/mo, S$ 15.56 psf, 69A Tanjong Pagar Road, 088490",28000,1800,15.56
99co,"S$ 28,000/mo","S$ 28,000/mo, S$ 15.56 psf",28000,1799,15.56
EdgeProp,MYVILLAGE AT SERANGOON GARDEN,"$6,749, MYVILLAGE AT SERANGOON GARDEN, 1 Park nearby",6749,431,15.66
99co,"S$ 6,749/mo","S$ 6,749/mo, S$ 15.66 psf",6749,430,15.66
99co,Kreta Ayer Conservation Area,"S$ 19,500/mo, S$ 15.78 psf, Kreta Ayer Conservation Area",19500,1236,15.78
99co,"S$ 19,500/mo","S$ 19,500/mo, S$ 15.78 psf",19500,1235,15.78
EdgeProp,TOKIO MARINE CENTRE,"$1,588, TOKIO MARINE CENTRE, 3 Bus Stops nearby",1588,100,15.88
EdgeProp,CIMB PLAZA,"EXCLUSIVE, $9,800, CIMB PLAZA",9800,613,15.99
EdgeProp,Unknown,"$16 PSF, D19, 431 sqft",6896,431,16.0
EdgeProp,Freehold,"$16 PSF, 280 sqft, Freehold",4480,280,16.0
EdgeProp,$16 PSF,"$16 PSF, 4,559 sqft",72944,4559,16.0
EdgeProp,30 Raffles Place,"$16 PSF, 613 sqft, 30 Raffles Place",9808,613,16.0
EdgeProp,1 TANJONG PAGAR PLAZA,"EXCLUSIVE, $3,200, 1 TANJONG PAGAR PLAZA",3200,200,16.0
EdgeProp,Tanjong Pagar Plaza,"$16 PSF, 200 sqft, 99 Years",3200,200,16.0
EdgeProp,"MEDICAL SUITE AT CENTRAL, NOVENA AREA; N","EXCLUSIVE, $11,200, MEDICAL SUITE AT CENTRAL, NOVENA AREA; NOVENA MEDICAL / SPEC",11200,700,16.0
EdgeProp,Unknown,"$16 PSF, D11, 700 sqft",11200,700,16.0
EdgeProp,Freehold,"$16 PSF, 100 sqft, Freehold",1600,100,16.0
EdgeProp,Orchard Road,"EXCLUSIVE, $9,824, FAR EAST SHOPPING CENTRE",9824,614,16.0
EdgeProp,LUCKY PLAZA,"EXCLUSIVE, $6,720, LUCKY PLAZA",6720,420,16.0
EdgeProp,Freehold,"$16 PSF, Built: 1979, 420 sqft",6720,420,16.0
EdgeProp,Freehold,"$16 PSF, Built: 1979, 226 sqft",3616,226,16.0
99co,Myvillage At Serangoon Garden,"S$ 6,896/mo, S$ 16 psf, Myvillage At Serangoon Garden",6896,431,16.0
99co,"S$ 6,896/mo","S$ 6,896/mo, S$ 16 psf",6896,431,16.0
SRX,Beach Road,"11d, Beach Road, Food And Beverage •",16000,1000,16.0
SRX,"1,000 sqft | $16.00 psf(Built)","1,000 sqft, $16.00 psf(Built), $16,000",16000,1000,16.0
SRX,Pasir Ris MRT,"12d, Pasir Ris MRT, Food And Beverage •",25600,1600,16.0
SRX,"1,600 sqft | $16.00 psf(Built)","1,600 sqft, $16.00 psf(Built), $25,600",25600,1600,16.0
SRX,SQUARE 2,"13d, SQUARE 2, Health Centre • Built-1930",11200,700,16.0
SRX,700 sqft | $16.00 psf(Built),"700 sqft, $16.00 psf(Built), $11,200",11200,700,16.0
SRX,420 sqft | $16.00 psf(Built),"420 sqft, $16.00 psf(Built), $6,720",6720,420,16.0
EdgeProp,52 KEONG SAIK RD,"$73,000, 52 KEONG SAIK RD, 3 Parks nearby",73000,4559,16.01
EdgeProp,LUCKY PLAZA,"EXCLUSIVE, $3,638, LUCKY PLAZA",3638,226,16.1
99co,NEGO,"S$ 6,500/mo, S$ 16.25 psf, NEGO",6500,400,16.25
99co,"S$ 6,500/mo","S$ 6,500/mo, S$ 16.25 psf, NEGO",6500,400,16.25
SRX,Orchard Towers,"Orchard Towers, Food And Beverage • Built-1970, 603 sqft",9800,603,16.25
SRX,603 sqft | $16.25 psf(Built),"603 sqft, $16.25 psf(Built), $9,800",9800,603,16.25
EdgeProp,HUB SYNERGY POINT,"$4,600, HUB SYNERGY POINT, 1 Park nearby",4600,280,16.43
99co,READY TO MOVE,"READY TO MOVE, S$ 2,500/mo, S$ 16.45 psf",2500,152,16.45
99co,"S$ 2,500/mo","S$ 2,500/mo, S$ 16.45 psf",2500,151,16.45
SRX,Yishun Central 1,"Yishun Central 1, Food And Beverage •, 200 sqft",3300,200,16.5
SRX,200 sqft | $16.50 psf(Built),"200 sqft, $16.50 psf(Built), $3,300",3300,200,16.5
99co,VIEW TO OFFER,"S$ 21,000/mo, S$ 16.54 psf, VIEW TO OFFER",21000,1270,16.54
99co,"S$ 21,000/mo","S$ 21,000/mo, S$ 16.54 psf, VIEW TO OFFER",21000,1269,16.54
99co,READY TO MOVE,"READY TO MOVE, S$ 5,500/mo, S$ 16.67 psf",5500,330,16.67
99co,"S$ 5,500/mo","S$ 5,500/mo, S$ 16.67 psf, NEGO",5500,329,16.67
SRX,COURTYARD BY MARRIOTT SINGAPORE NOVENA,"14d, COURTYARD BY MARRIOTT SINGAPORE NOVENA, Health Centre •",11500,689,16.69
SRX,689 sqft | $16.69 psf(Built),"689 sqft, $16.69 psf(Built), $11,500",11500,689,16.69
EdgeProp,GB BUILDING,"$2,099, GB BUILDING, 7 MRT/LRTs Currently nearby",2099,125,16.79
EdgeProp,MILIEU @ MIDDLE ROAD,"$25,000, MILIEU @ MIDDLE ROAD, Less than 30 mins to City Centre",25000,1485,16.84
EdgeProp,SINGAPORE LAND TOWER,"EXCLUSIVE, $86,000, SINGAPORE LAND TOWER",86000,5099,16.87
SRX,Sim Lim Square,"15d, Sim Lim Square, Retail •",6000,355,16.9
SRX,355 sqft | $16.90 psf(Built),"355 sqft, $16.90 psf(Built), $6,000",6000,355,16.9
EdgeProp,Middle Rd,"$17 PSF, 1,485 sqft, 99 Years",25245,1485,17.0
EdgeProp,Raffles Place,"$17 PSF, 5,099 sqft, Raffles Place",86683,5099,17.0
EdgeProp,West Coast Drive,"$17 PSF, 700 sqft, 99 Years",11900,700,17.0
EdgeProp,Freehold,"$17 PSF, 210 sqft, Freehold",3570,210,17.0
EdgeProp,LUCKY PLAZA,"EXCLUSIVE, $6,953, LUCKY PLAZA",6953,409,17.0
EdgeProp,Freehold,"$17 PSF, Built: 1979, 409 sqft",6953,409,17.0
EdgeProp,LUCKY PLAZA,"EXCLUSIVE, $7,497, LUCKY PLAZA",7497,441,17.0
EdgeProp,Freehold,"$17 PSF, Built: 1979, 441 sqft",7497,441,17.0
EdgeProp,LUCKY PLAZA,"EXCLUSIVE, $6,035, LUCKY PLAZA",6035,355,17.0
EdgeProp,Freehold,"$17 PSF, Built: 1979, 355 sqft",6035,355,17.0
EdgeProp,Freehold,"$17 PSF, 175 sqft, Freehold",2975,175,17.0
EdgeProp,Cecil Street,"$17 PSF, 125 sqft, 99 Years",2125,125,17.0
EdgeProp,Robinson Road,"$17 PSF, 115 sqft, 99 Years",1955,115,17.0
99co,READY TO MOVE,"READY TO MOVE, S$ 23,596/mo, S$ 17 psf",23596,1388,17.0
99co,READY TO MOVE,"READY TO MOVE, S$ 10,608/mo, S$ 17 psf",10608,624,17.0
99co,"S$ 23,596/mo","S$ 23,596/mo, S$ 17 psf, NEGO",23596,1388,17.0
99co,"S$ 10,608/mo","S$ 10,608/mo, S$ 17 psf, NEGO",10608,624,17.0
99co,Lucky Plaza,"S$ 2,550,000/mo, S$ 6,589.15 psf, Lucky Plaza",6589,387,17.03
99co,Hong Kah Point,"S$ 14,500/mo, S$ 17.08 psf, Hong Kah Point",14500,849,17.08
99co,"S$ 14,500/mo","S$ 14,500/mo, S$ 17.08 psf",14500,848,17.08
EdgeProp,TOKIO MARINE CENTRE,"$3,588, TOKIO MARINE CENTRE, Less than 30 mins to City Centre",3588,210,17.09
EdgeProp,501 WEST COAST DRIVE,"EXCLUSIVE, $12,000, 501 WEST COAST DRIVE",12000,700,17.14
EdgeProp,THE OCTAGON,"$2,999, THE OCTAGON, 3 Parks nearby",2999,175,17.14
SRX,"2,765 Commercial for Rent in Singapore, ","2,765 Commercial for Rent in Singapore, 2025, 14d, Queensway Tower / Queensway S",4800,280,17.14
SRX,Jeffrey Tan,"14d, Queensway Tower / Queensway Shopping Centre, Built-2002",4800,280,17.14
SRX,Commercial Unit,"14d, Queensway Tower / Queensway Shopping Centre, Built-2002",4800,280,17.14
SRX,Queensway Tower / Queensway Shopping Cen,"Queensway Tower / Queensway Shopping Centre, Built-2002, 280 sqft",4800,280,17.14
SRX,280 sqft | $17.14 psf(Built),"280 sqft, $17.14 psf(Built), $4,800",4800,280,17.14
99co,Sim Lim Square,"S$ 6,500/mo, S$ 17.33 psf, Sim Lim Square",6500,375,17.33
99co,"S$ 6,500/mo","S$ 6,500/mo, S$ 17.33 psf",6500,375,17.33
99co,AVAIL 01/10/26,"AVAIL 01/10/26, S$ 28,000/mo, S$ 17.34 psf",28000,1615,17.34
99co,"S$ 28,000/mo","S$ 28,000/mo, S$ 17.34 psf",28000,1614,17.34
EdgeProp,ROBINSON 77,"$2,000, ROBINSON 77, 1 Park nearby",2000,115,17.39
99co,Tampines Mart,"S$ 12,500/mo, S$ 17.48 psf, Tampines Mart",12500,715,17.48
99co,"S$ 12,500/mo","S$ 12,500/mo, S$ 17.48 psf",12500,715,17.48
99co,AVAIL 18/07/26,"AVAIL 18/07/26, Curated by 99, S$ 3,500/mo",3500,200,17.5
99co,"S$ 3,500/mo","S$ 3,500/mo, S$ 17.5 psf, NEGO",3500,200,17.5
99co,The Heeren,"S$ 35,000/mo, S$ 17.5 psf, The Heeren",35000,2000,17.5
99co,"S$ 35,000/mo","S$ 35,000/mo, S$ 17.5 psf",35000,2000,17.5
99co,Hong Kah Point,"S$ 14,888/mo, S$ 17.52 psf, Hong Kah Point",14888,850,17.52
99co,"S$ 14,888/mo","S$ 14,888/mo, S$ 17.52 psf",14888,849,17.52
SRX,"2,765 Commercial for Rent in Singapore, ","2,765 Commercial for Rent in Singapore, 2025, 15d, Holland Road Shopping Centre",3000,170,17.65
SRX,Holland Avenue,"15d, Holland Road Shopping Centre, Retail •",3000,170,17.65
SRX,Commercial Unit,"15d, Holland Road Shopping Centre, Retail •",3000,170,17.65
SRX,Holland Road Shopping Centre,"Holland Road Shopping Centre, Retail •, 170 sqft",3000,170,17.65
SRX,170 sqft | $17.65 psf(Built),"170 sqft, $17.65 psf(Built), $3,000",3000,170,17.65
99co,"111 Somerset Road, 238164","S$ 12,980/mo, S$ 17.85 psf, 111 Somerset Road, 238164",12980,727,17.85
99co,"S$ 12,980/mo","S$ 12,980/mo, S$ 17.85 psf",12980,727,17.85
99co,Oxley Tower,"S$ 2,500/mo, S$ 17.86 psf, Oxley Tower",2500,140,17.86
99co,"S$ 2,500/mo","S$ 2,500/mo, S$ 17.86 psf",2500,139,17.86
99co,READY TO MOVE,"READY TO MOVE, S$ 5,200/mo, S$ 17.87 psf",5200,291,17.87
99co,"S$ 5,200/mo","S$ 5,200/mo, S$ 17.87 psf",5200,290,17.87
99co,READY TO MOVE,"READY TO MOVE, S$ 3,950/mo, S$ 17.95 psf",3950,220,17.95
99co,"S$ 3,950/mo","S$ 3,950/mo, S$ 17.95 psf, NEGO",3950,220,17.95
EdgeProp,Freehold,"$18 PSF, 120 sqft, Freehold",2160,120,18.0
EdgeProp,999 Yrs From 25/01/1827,"EXCLUSIVE, $56,574, GROUND FLOOR F&B / RETAIL UNIT NEAR TELOK AYER STREET, CHURC",56574,3143,18.0
EdgeProp,Freehold,"$18 PSF, 195 sqft, Freehold",3510,195,18.0
99co,Hougang 1,"S$ 3,294/mo, S$ 18 psf, Hougang 1",3294,183,18.0
99co,"S$ 3,294/mo","S$ 3,294/mo, S$ 18 psf",3294,183,18.0
SRX,Tuas Avenue 9,"16d, Tuas Avenue 9, Food And Beverage •",2000,110,18.18
SRX,110 sqft | $18.18 psf(Built),"110 sqft, $18.18 psf(Built), $2,000",2000,110,18.18
EdgeProp,THE OCTAGON,"$2,199, THE OCTAGON, 3 Parks nearby",2199,120,18.32
99co,Oxley Tower,"S$ 8,500/mo, S$ 18.36 psf, Oxley Tower",8500,463,18.36
99co,"S$ 8,500/mo","S$ 8,500/mo, S$ 18.36 psf",8500,462,18.36
SRX,463 sqft | $18.36 psf(Built),"463 sqft, $18.36 psf(Built), $8,500",8500,463,18.36
EdgeProp,THONG TECK BUILDING,"$3,600, THONG TECK BUILDING, 19 Malls nearby",3600,195,18.46
99co,READY TO MOVE,"READY TO MOVE, S$ 14,430/mo, S$ 18.5 psf",14430,780,18.5
99co,"S$ 14,430/mo","S$ 14,430/mo, S$ 18.5 psf, VIEW TO OFFER",14430,780,18.5
SRX,Grandeur Park Residences,"Grandeur Park Residences, Health Centre •, 291 sqft",5400,291,18.56
SRX,291 sqft | $18.56 psf(Built),"291 sqft, $18.56 psf(Built), $5,400",5400,291,18.56
99co,Sim Lim Square,"S$ 7,000/mo, S$ 18.67 psf, Sim Lim Square",7000,375,18.67
99co,"S$ 7,000/mo","S$ 7,000/mo, S$ 18.67 psf",7000,374,18.67
EdgeProp,BEACH ROAD,"$3,000, BEACH ROAD, 1 Park nearby",3000,159,18.87
EdgeProp,Freehold,"$19 PSF, 129 sqft, Freehold",2451,129,19.0
EdgeProp,LUCKY PLAZA,"EXCLUSIVE, $5,719, LUCKY PLAZA",5719,301,19.0
EdgeProp,Freehold,"$19 PSF, Built: 1979, 301 sqft",5719,301,19.0
99co,Lucky Chinatown,"S$ 3,477/mo, S$ 19 psf, Lucky Chinatown",3477,183,19.0
99co,"S$ 3,477/mo","S$ 3,477/mo, S$ 19 psf",3477,183,19.0
99co,Sky Eden@Bedok,"S$ 12,882/mo, S$ 19 psf, Sky Eden@Bedok",12882,678,19.0
99co,"S$ 12,882/mo","S$ 12,882/mo, S$ 19 psf",12882,678,19.0
SRX,Serangoon Central Drive,"13d, Serangoon Central Drive, Food And Beverage •",13000,678,19.17
SRX,678 sqft | $19.17 psf(Built),"678 sqft, $19.17 psf(Built), $13,000",13000,678,19.17
99co,READY TO MOVE,"READY TO MOVE, S$ 17,000/mo, S$ 19.23 psf",17000,884,19.23
99co,"S$ 17,000/mo","S$ 17,000/mo, S$ 19.23 psf, NEGO",17000,884,19.23
99co,READY TO MOVE,"READY TO MOVE, S$ 5,000/mo, S$ 19.23 psf",5000,260,19.23
99co,"S$ 5,000/mo","S$ 5,000/mo, S$ 19.23 psf, NEGO",5000,260,19.23
SRX,Tampines Central 1,"Tampines Central 1, Food And Beverage •, 780 sqft",15000,780,19.23
SRX,780 sqft | $19.23 psf(Built),"780 sqft, $19.23 psf(Built), $15,000",15000,780,19.23
EdgeProp,OXLEY TOWER,"EXCLUSIVE, $2,500, OXLEY TOWER",2500,129,19.38
EdgeProp,BUGIS JUNCTION TOWER,"$3,100, BUGIS JUNCTION TOWER, 6 MRT/LRTs Currently nearby",3100,158,19.62
EdgeProp,GUOCO TOWER,"EXCLUSIVE, $32,000, GUOCO TOWER",32000,1626,19.68
EdgeProp,THE ARCADE,"$8,100, THE ARCADE, 4 MRT/LRTs Currently nearby",8100,409,19.8
99co,Tampines Mart,"S$ 4,000/mo, S$ 19.8 psf, Tampines Mart",4000,202,19.8
99co,"S$ 4,000/mo","S$ 4,000/mo, S$ 19.8 psf",4000,202,19.8
99co,AVAIL 27/07/29,"AVAIL 27/07/29, S$ 12,900/mo, S$ 19.97 psf",12900,646,19.97
99co,"S$ 12,900/mo","S$ 12,900/mo, S$ 19.97 psf, NEGO",12900,645,19.97
EdgeProp,99 Yrs From 01/09/2002,"EXCLUSIVE, $7,638, F&B/RETAIL UNIT AT HOLLAND VILLAGE AREA, NEXT TO HOLLAND VILL",7638,382,19.99
EdgeProp,Unknown,"$20 PSF, 1,626 sqft, Unknown",32520,1626,20.0
EdgeProp,$20 PSF,"$20 PSF, Built: 1979, 409 sqft",8180,409,20.0
EdgeProp,99 Yrs From 01/09/2002,"$20 PSF, D19, 382 sqft",7640,382,20.0
EdgeProp,Freehold,"$20 PSF, 180 sqft, Freehold",3600,180,20.0
EdgeProp,FAR EAST PLAZA,"EXCLUSIVE, $5,820, FAR EAST PLAZA",5820,291,20.0
EdgeProp,Freehold,"$20 PSF, Built: 1982, 291 sqft",5820,291,20.0
EdgeProp,Victoria Street,"$20 PSF, 158 sqft, Victoria Street",3160,158,20.0
99co,"S$ 5,820/mo","S$ 5,820/mo, S$ 20 psf",5820,291,20.0
SRX,Far East Plaza,"Far East Plaza, Food And Beverage •, 2,454 sqft",49080,2454,20.0
SRX,"2,454 sqft | $20.00 psf(Built)","2,454 sqft, $20.00 psf(Built), $49,080",49080,2454,20.0
SRX,Acacia Lodge,"16d, Acacia Lodge, Food And Beverage •",2000,100,20.0
SRX,100 sqft | $20.00 psf(Built),"100 sqft, $20.00 psf(Built), $2,000",2000,100,20.0
99co,Sky Eden@Bedok,"S$ 8,000/mo, S$ 20.05 psf, Sky Eden@Bedok",8000,399,20.05
99co,"S$ 8,000/mo","S$ 8,000/mo, S$ 20.05 psf",8000,399,20.05
SRX,Stamford Court,"11d, Stamford Court, Food And Beverage •",45000,2215,20.32
SRX,"2,215 sqft | $20.32 psf(Built)","2,215 sqft, $20.32 psf(Built), $45,000",45000,2215,20.32
EdgeProp,TOKIO MARINE CENTRE,"$3,688, TOKIO MARINE CENTRE, 3 Parks nearby",3688,180,20.49
EdgeProp,SHAW HOUSE,"$2,800, SHAW HOUSE, 1 Bus Stop nearby",2800,136,20.59
EdgeProp,ORCHARD ROAD,"$12,999, ORCHARD ROAD, 3 Parks nearby",12999,620,20.97
99co,"11 Orchard Road, 238826","S$ 12,999/mo, S$ 20.97 psf, 11 Orchard Road, 238826",12999,620,20.97
99co,"S$ 12,999/mo","S$ 12,999/mo, S$ 20.97 psf",12999,619,20.97
EdgeProp,ORCHARD ROAD,"$21 PSF, 620 sqft, ORCHARD ROAD",13020,620,21.0
EdgeProp,Unknown,"$21 PSF, 136 sqft, Unknown",2856,136,21.0
SRX,Mnd Building,"Mnd Building, Food And Beverage •, 950 sqft",20500,950,21.58
SRX,950 sqft | $21.58 psf(Built),"950 sqft, $21.58 psf(Built), $20,500",20500,950,21.58
EdgeProp,CITY HOUSE,"$3,250, CITY HOUSE, 7 MRT/LRTs Currently nearby",3250,150,21.67
99co,READY TO MOVE,"READY TO MOVE, Curated by 99, S$ 6,500/mo",6500,300,21.67
99co,"S$ 6,500/mo","S$ 6,500/mo, S$ 21.67 psf",6500,299,21.67
EdgeProp,Robinson Road,"$22 PSF, 150 sqft, Robinson Road",3300,150,22.0
EdgeProp,Robinson Road,"$22 PSF, 125 sqft, 99 Years",2750,125,22.0
99co,CR 11NS 16,"S$ 5,500/mo, S$ 22.18 psf, 725 Ang Mo Kio Avenue 6, 560725",5500,248,22.18
99co,"S$ 5,500/mo","S$ 5,500/mo, S$ 22.18 psf",5500,247,22.18
EdgeProp,ROBINSON 77,"$2,800, ROBINSON 77, 1 Park nearby",2800,125,22.4
99co,READY TO MOVE,"READY TO MOVE, S$ 4,200/mo, S$ 22.46 psf",4200,187,22.46
99co,"S$ 4,200/mo","S$ 4,200/mo, S$ 22.46 psf, NEGO",4200,186,22.46
EdgeProp,GUOCO TOWER,"EXCLUSIVE, $34,400, GUOCO TOWER",34400,1529,22.5
SRX,Solaris @tai Seng,"Solaris @tai Seng, Food And Beverage •, 222 sqft",5000,222,22.52
SRX,222 sqft | $22.52 psf(Built),"222 sqft, $22.52 psf(Built), $5,000",5000,222,22.52
99co,READY TO MOVE,"READY TO MOVE, S$ 14,000/mo, S$ 22.58 psf",14000,620,22.58
99co,"S$ 14,000/mo","S$ 14,000/mo, S$ 22.58 psf, NEGO",14000,620,22.58
SRX,Dhoby Ghaut MRT,"Dhoby Ghaut MRT, Retail •, 620 sqft",14000,620,22.58
SRX,620 sqft | $22.58 psf(Built),"620 sqft, $22.58 psf(Built), $14,000",14000,620,22.58
EdgeProp,THE ARCADE,"EXCLUSIVE, $3,800,000, THE ARCADE",9291,409,22.72
EdgeProp,Collyer Quay,"$9,291 PSF, 409 sqft, 99 Years",9291,409,22.72
EdgeProp,TOKIO MARINE CENTRE,"$2,288, TOKIO MARINE CENTRE, 7 MRT/LRTs Currently nearby",2288,100,22.88
EdgeProp,GUOCO TOWER,"EXCLUSIVE, $11,891, GUOCO TOWER",11891,517,23.0
EdgeProp,Unknown,"$23 PSF, 517 sqft, Unknown",11891,517,23.0
EdgeProp,Unknown,"$23 PSF, 1,529 sqft, Unknown",35167,1529,23.0
EdgeProp,$23 PSF,"$23 PSF, 250 sqft, 99 Years",5750,250,23.0
EdgeProp,Freehold,"$23 PSF, 100 sqft, Freehold",2300,100,23.0
SRX,Tampines Heart,"Tampines Heart, Retail •, 600 sqft",13800,600,23.0
SRX,600 sqft | $23.00 psf(Built),"600 sqft, $23.00 psf(Built), $13,800",13800,600,23.0
99co,VERIFIED,"S$ 7,850/mo, S$ 23.09 psf, Teck Ghee Square",7850,340,23.09
99co,"S$ 7,850/mo","S$ 7,850/mo, S$ 23.09 psf",7850,339,23.09
99co,Fook Hai Building,"S$ 2,500/mo, S$ 23.15 psf, Fook Hai Building",2500,108,23.15
99co,"S$ 2,500/mo","S$ 2,500/mo, S$ 23.15 psf",2500,107,23.15
EdgeProp,THE ARCADE,"$5,800, THE ARCADE, Shop",5800,250,23.2
SRX,Orchard Plaza,"Orchard Plaza, Retail •, 452 sqft",10500,452,23.23
SRX,452 sqft | $23.23 psf(Built),"452 sqft, $23.23 psf(Built), $10,500",10500,452,23.23
99co,"545 Orchard Road, 238882","S$ 6,500/mo, S$ 23.3 psf, Far East Shopping Centre",6500,279,23.3
99co,"S$ 6,500/mo","S$ 6,500/mo, S$ 23.3 psf",6500,278,23.3
SRX,SIMS VISTA,"SIMS VISTA, Food And Beverage •, 150 sqft",3500,150,23.33
SRX,150 sqft | $23.33 psf(Built),"150 sqft, $23.33 psf(Built), $3,500",3500,150,23.33
SRX,The Arcade,"The Arcade, Food And Beverage •, 377 sqft",9000,377,23.87
SRX,377 sqft | $23.87 psf(Built),"377 sqft, $23.87 psf(Built), $9,000",9000,377,23.87
EdgeProp,Temasek Boulevard,"$24 PSF, 145 sqft, 99 Years",3480,145,24.0
EdgeProp,SUNTEC TOWER TWO,"$3,500, SUNTEC TOWER TWO, 3 Parks nearby",3500,145,24.14
99co,READY TO MOVE,"READY TO MOVE, S$ 11,000/mo, S$ 24.34 psf",11000,452,24.34
99co,"S$ 11,000/mo","S$ 11,000/mo, S$ 24.34 psf",11000,451,24.34
SRX,Orchard Plaza,"Orchard Plaza, Retail •, 452 sqft",11000,452,24.34
SRX,452 sqft | $24.34 psf(Built),"452 sqft, $24.34 psf(Built), $11,000",11000,452,24.34
99co,The Arcade,"S$ 9,800/mo, S$ 24.5 psf, The Arcade",9800,400,24.5
99co,"S$ 9,800/mo","S$ 9,800/mo, S$ 24.5 psf",9800,400,24.5
SRX,400 sqft | $24.50 psf(Built),"400 sqft, $24.50 psf(Built), $9,800",9800,400,24.5
99co,READY TO MOVE,"READY TO MOVE, S$ 13,000/mo, S$ 24.76 psf",13000,525,24.76
99co,"S$ 13,000/mo","S$ 13,000/mo, S$ 24.76 psf, NEGO",13000,525,24.76
99co,Elias Mall,"S$ 13,000/mo, S$ 24.76 psf, Elias Mall",13000,525,24.76
SRX,525 sqft | $24.76 psf(Built),"525 sqft, $24.76 psf(Built), $13,000",13000,525,24.76
SRX,Print Media Hub @ Paya Lebar IPark,"Print Media Hub @ Paya Lebar IPark, Food And Beverage •, 226 sqft",5600,226,24.78
SRX,226 sqft | $24.78 psf(Built),"226 sqft, $24.78 psf(Built), $5,600",5600,226,24.78
SRX,Bedok North Street 1,"14d, Bedok North Street 1, Food And Beverage •",4000,161,24.84
SRX,161 sqft | $24.84 psf(Built),"161 sqft, $24.84 psf(Built), $4,000",4000,161,24.84
EdgeProp,JUNCTION NINE,"EXCLUSIVE, $2,500, JUNCTION NINE",2500,100,25.0
EdgeProp,YISHUN AVENUE 9,"$25 PSF, D27, 100 sqft",2500,100,25.0
EdgeProp,CHANGI CITY POINT,"$41,550, CHANGI CITY POINT, 1 Mall nearby",41550,1662,25.0
EdgeProp,Changi Business Park Central 1,"$25 PSF, D16, 1,662 sqft",41550,1662,25.0
EdgeProp,CHANGI CITY POINT,"$35,000, CHANGI CITY POINT, 1 Mall nearby",35000,1400,25.0
EdgeProp,Changi Business Park Central 1,"$25 PSF, D16, 1,400 sqft",35000,1400,25.0
EdgeProp,CHANGI CITY POINT,"$65,000, CHANGI CITY POINT, 1 Mall nearby",65000,2600,25.0
EdgeProp,Changi Business Park Central 1,"$25 PSF, D16, 2,600 sqft",65000,2600,25.0
EdgeProp,CHANGI CITY POINT,"$42,500, CHANGI CITY POINT, 1 Mall nearby",42500,1700,25.0
EdgeProp,Changi Business Park Central 1,"$25 PSF, D16, 1,700 sqft",42500,1700,25.0
99co,Woodlands Industrial Xchange,"S$ 3,000/mo, S$ 25 psf, Woodlands Industrial Xchange",3000,120,25.0
99co,"S$ 3,000/mo","S$ 3,000/mo, S$ 25 psf",3000,120,25.0
EdgeProp,THE ARCADE,"$9,800, THE ARCADE, 3 Parks nearby",9800,377,25.99
EdgeProp,$26 PSF,"$26 PSF, 377 sqft, 99 Years",9802,377,26.0
EdgeProp,CHANGI CITY POINT,"$36,400, CHANGI CITY POINT, 1 Mall nearby",36400,1400,26.0
EdgeProp,Changi Business Park Central 1,"$26 PSF, D16, 1,400 sqft",36400,1400,26.0
EdgeProp,CHANGI CITY POINT,"$38,012, CHANGI CITY POINT, 1 MRT/LRT Currently nearby",38012,1462,26.0
EdgeProp,Changi Business Park Central 1,"$26 PSF, D16, 1,462 sqft",38012,1462,26.0
EdgeProp,CHANGI CITY POINT,"$59,800, CHANGI CITY POINT, 1 Mall nearby",59800,2300,26.0
EdgeProp,Changi Business Park Central 1,"$26 PSF, D16, 2,300 sqft",59800,2300,26.0
SRX,Geylang Fire Station,"11d, Geylang Fire Station, Food And Beverage •",15000,571,26.27
SRX,571 sqft | $26.27 psf(Built),"571 sqft, $26.27 psf(Built), $15,000",15000,571,26.27
99co,"183 Toa Payoh Central, 310183","S$ 7,900/mo, S$ 26.33 psf, 183 Toa Payoh Central, 310183",7900,300,26.33
99co,"S$ 7,900/mo","S$ 7,900/mo, S$ 26.33 psf",7900,300,26.33
EdgeProp,ARC 380,"$6,440, ARC 380, 4 MRT/LRTs Currently nearby",6440,240,26.83
EdgeProp,Freehold,"$27 PSF, 240 sqft, Freehold",6480,240,27.0
SRX,Jurong Gateway Road,"14d, Jurong Gateway Road, Retail •",32000,1184,27.03
SRX,"1,184 sqft | $27.03 psf(Built)","1,184 sqft, $27.03 psf(Built), $32,000",32000,1184,27.03
99co,CR 11NS 16,"S$ 9,500/mo, S$ 27.14 psf, 709 Ang Mo Kio Avenue 8, 560709",9500,350,27.14
99co,"S$ 9,500/mo","S$ 9,500/mo, S$ 27.14 psf",9500,350,27.14
